Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
7/18/21,6043,29,Mariposa County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
7/18/21,6089,29,Shasta County,CA,34.8,62620,62553,40.6,60632,42.9,24437,64.2,97.3,75714,42,75612,49,73233,51.8,30181,79.3,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/18/21,6035,29,Lassen County,CA,26.5,8094,8092,29.9,7962,31.5,3173,67,97.3,8912,29.1,8907,33,8731,34.5,3471,73.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/18/21,6019,29,Fresno County,CA,41.7,416502,415766,51.3,393296,54.8,97699,77.9,97.3,490375,49.1,489101,60.4,461410,64.3,116544,92.9,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/18/21,6023,29,Humboldt County,CA,49.9,67583,67426,56.8,64223,58.4,19298,76.6,97.3,75733,55.9,75499,63.7,71665,65.2,21800,86.5,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/18/21,6091,29,Sierra County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,,,,
7/18/21,6053,29,Monterey County,CA,50.5,219399,218914,61,205303,63.9,45340,74.7,97.3,257807,59.4,257019,71.6,240387,74.8,53367,87.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/18/21,6045,29,Mendocino County,CA,50.8,44033,43917,58.9,41849,61.2,14974,74.8,97.3,50097,57.7,49939,66.9,47544,69.5,16778,83.8,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/18/21,6031,29,Kings County,CA,29.1,44528,44448,35.6,42135,37.8,10198,63.6,97.3,54929,35.9,54805,43.9,51937,46.5,12017,75,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
7/18/21,6111,29,Ventura County,CA,54.4,460409,459407,63.5,431726,65.9,109399,80,97.3,524952,62.1,523361,72.4,490266,74.8,126501,92.5,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6065,28,Riverside County,CA,40.8,1007145,1005426,48.5,951192,51.2,263035,71.9,97.3,1164640,47.1,1161808,56,1093762,58.9,305675,83.5,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
7/17/21,6103,28,Tehama County,CA,28.1,18286,18269,33.2,17724,35.7,6902,54,97.3,21182,32.5,21156,38.5,20501,41.3,7858,61.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
7/17/21,6031,28,Kings County,CA,29,44424,44344,35.6,42054,37.7,10196,63.6,97.3,54840,35.9,54716,43.9,51870,46.5,12011,74.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
7/17/21,6077,28,San Joaquin County,CA,38.3,291796,291300,46.3,276907,49.7,74498,74.7,97.3,411411,54,410255,65.3,385902,69.2,98917,99.1,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
7/17/21,6061,28,Placer County,CA,50.6,201365,200910,58.7,189290,61,62815,79.1,97.3,223500,56.1,222843,65.1,209648,67.5,70608,88.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
7/17/21,6041,28,Marin County,CA,72.5,187644,186805,82.1,171823,82.8,50905,85.7,97.3,205771,79.5,204661,90,188304,90.8,55521,93.5,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6099,28,Stanislaus County,CA,34.8,191678,191356,42.2,182381,45.3,48285,65.3,97.3,295404,53.6,294695,65.1,279664,69.5,75681,99.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/17/21,6017,28,El Dorado County,CA,48.8,94090,93905,55.5,89187,57.6,31509,74.5,97.3,104069,54,103800,61.3,98327,63.5,34776,82.2,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
7/17/21,6079,28,San Luis Obispo County,CA,45.9,129902,129691,51.7,124080,53.1,40739,69,97.3,150717,53.2,150313,59.9,143091,61.3,47062,79.7,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
7/17/21,6005,28,Amador County,CA,38.6,15338,15321,42.8,14985,44.4,7197,65.8,97.3,22077,55.5,22045,61.5,21422,63.5,10055,91.9,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/17/21,6033,28,Lake County,CA,42.8,27526,27500,49.8,26816,52.8,10418,70.2,97.3,31158,48.4,31114,56.3,30207,59.5,11573,77.9,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
7/17/21,6057,28,Nevada County,CA,48.1,47980,47873,53.8,45778,55.3,18159,64.2,97.3,55401,55.5,55247,62.1,52847,63.8,21555,76.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
7/17/21,6039,28,Madera County,CA,36.6,57571,57493,44.7,54571,47.8,16163,71.6,97.3,68878,43.8,68744,53.4,64968,56.9,19630,87,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
7/17/21,6111,28,Ventura County,CA,54.3,459464,458462,63.4,431017,65.8,109334,80,97.3,523735,61.9,522145,72.2,489287,74.7,126327,92.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6021,28,Glenn County,CA,38.2,10851,10843,46.3,10392,49.9,3435,76.7,97.3,12357,43.5,12332,52.7,11789,56.6,3885,86.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
7/17/21,6001,28,Alameda County,CA,63.5,1060540,1056844,73.2,987474,74.2,199870,83.7,97.3,1184919,70.9,1179562,81.7,1100163,82.6,223031,93.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6037,28,Los Angeles County,CA,52.2,5240199,5228693,60.7,4935154,62.5,1029545,72.8,97.3,6039365,60.2,6021503,69.9,5666587,71.8,1196361,84.6,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/17/21,6027,28,Inyo County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
7/17/21,6011,28,Colusa County,CA,40.7,8769,8762,49.3,8469,53.9,2270,70.6,97.3,10341,48,10322,58.1,9928,63.2,2656,82.6,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/17/21,6091,28,Sierra County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,,,,
7/17/21,6003,28,Alpine County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
7/17/21,6109,28,Tuolumne County,CA,42.4,23118,23095,47.6,22682,50,11101,75.5,97.3,28468,52.3,28414,58.6,27811,61.4,13011,88.5,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6097,28,Sonoma County,CA,60.4,298552,297772,68.7,281346,70.5,82513,80.6,97.3,337354,68.2,336223,77.6,316792,79.4,93530,91.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6009,28,Calaveras County,CA,38.5,17669,17648,43.1,17253,45.3,8347,64.9,97.3,24444,53.2,24406,59.7,23777,62.4,10659,82.8,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
7/17/21,UNK,28,Unknown County,CA,0,580373,579866,0,566549,0,125970,0,97.3,862746,0,860426,0,820930,0,173617,0,,,,,
7/17/21,6025,28,Imperial County,CA,54.7,99036,98725,67.5,90535,69.8,18035,74.7,97.3,123166,68,122617,83.8,111403,85.9,21727,90,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/17/21,6013,28,Contra Costa County,CA,62.5,721331,719017,72.7,667714,74.6,163205,86.9,97.3,776146,67.3,772915,78.2,716472,80.1,177252,94.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6101,28,Sutter County,CA,40.5,39232,39175,48.5,37477,52.1,10978,72.7,97.3,46178,47.6,46091,57.1,43869,60.9,12966,85.9,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
7/17/21,6035,28,Lassen County,CA,26.4,8082,8080,29.9,7950,31.4,3171,66.9,97.3,8900,29.1,8895,32.9,8719,34.5,3469,73.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/17/21,6055,28,Napa County,CA,60.6,83412,83175,69.1,78010,71,22268,82,97.3,95757,69.5,95393,79.3,89177,81.1,24912,91.7,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/17/21,6085,28,Santa Clara County,CA,67.7,1304832,1300149,78.6,1204375,79.7,225807,84.2,97.3,1441085,74.8,1434678,86.7,1331810,88.1,255757,95.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6045,28,Mendocino County,CA,50.7,43952,43836,58.8,41781,61.1,14969,74.8,97.3,49973,57.6,49815,66.8,47444,69.3,16759,83.7,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/17/21,6089,28,Shasta County,CA,34.7,62538,62471,40.5,60565,42.9,24419,64.1,97.3,75595,42,75493,49,73137,51.8,30163,79.2,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/17/21,6059,28,Orange County,CA,54.4,1726291,1722585,63.2,1622259,65.3,383906,79.1,97.3,1954419,61.5,1948300,71.4,1828118,73.5,435091,89.6,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6023,28,Humboldt County,CA,49.8,67461,67304,56.7,64120,58.3,19294,76.6,97.3,75610,55.8,75376,63.6,71569,65.1,21786,86.5,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/17/21,6093,28,Siskiyou County,CA,40.9,17801,17792,47.1,17319,49.8,7900,69.4,97.3,20299,46.6,20275,53.6,19716,56.7,8907,78.3,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/17/21,6083,28,Santa Barbara County,CA,53,236503,235977,62.1,223214,64.2,54650,77.9,97.3,271115,60.7,270333,71.1,255291,73.4,64947,92.6,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/17/21,6047,28,Merced County,CA,30.5,84738,84590,37.7,81020,41.2,20439,64.6,97.3,116378,41.9,116057,51.7,109512,55.7,26759,84.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/17/21,6067,28,Sacramento County,CA,48.2,748403,746661,56.9,703789,59.2,176637,78.5,97.3,848628,54.7,845870,64.5,793804,66.8,197762,87.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/17/21,6051,28,Mono County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,,,,
7/17/21,6049,28,Modoc County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
7/17/21,6081,28,San Mateo County,CA,66.3,508383,506576,76.3,471306,77.1,104925,82.7,97.3,570160,74.4,567590,85.4,527579,86.3,118234,93.2,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6015,28,Del Norte County,CA,29.1,8091,8077,33.7,7845,35.7,3093,60.4,97.3,9292,33.4,9275,38.7,8955,40.7,3534,69,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
7/17/21,6105,28,Trinity County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
7/17/21,6087,28,Santa Cruz County,CA,60,163798,163268,68.2,152525,68.9,36770,77.9,97.3,190474,69.7,189693,79.2,177329,80.1,45949,97.3,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/17/21,6113,28,Yolo County,CA,53.3,117624,117247,61.5,109768,62.8,24281,85.2,97.3,132798,60.2,132264,69.4,123721,70.8,27619,96.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/17/21,6007,28,Butte County,CA,39.4,86376,86274,45.4,83018,47.5,27469,68.3,97.3,97923,44.7,97743,51.5,94170,53.9,31841,79.2,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/17/21,6019,28,Fresno County,CA,41.6,415461,414725,51.2,392510,54.7,97631,77.8,97.3,489205,49,487932,60.2,460511,64.2,116456,92.8,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/17/21,6073,28,San Diego County,CA,42.6,1421409,1417857,49.6,1334245,50.9,288116,59.5,97.3,2925899,87.6,2918033,99.9,2758224,99.9,684197,99.9,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/17/21,6069,28,San Benito County,CA,45.2,28390,28319,54,26298,56.2,5706,69.1,97.3,32867,52.3,32766,62.5,30402,64.9,6630,80.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/17/21,6053,28,Monterey County,CA,50.4,218955,218470,60.9,204964,63.8,45312,74.6,97.3,257277,59.3,256489,71.5,239965,74.7,53315,87.8,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/17/21,6029,28,Kern County,CA,34.3,308550,308047,42.3,290857,45.4,69293,68.5,97.3,363679,40.4,362739,49.9,340855,53.2,80525,79.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/17/21,6071,28,San Bernardino County,CA,39,850995,849444,47.1,802708,49.8,184153,70.7,97.3,987556,45.3,984973,54.6,926979,57.6,213021,81.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
7/17/21,6075,28,San Francisco County,CA,68.2,601191,599689,75.1,573310,75.1,110618,78,97.3,675451,76.6,673307,84.4,643605,84.3,126287,89.1,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/17/21,6115,28,Yuba County,CA,32.8,25830,25786,40.4,24683,43.2,6812,66.3,97.3,31555,40.1,31486,49.3,30067,52.7,8138,79.2,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/17/21,6043,28,Mariposa County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
7/17/21,6107,28,Tulare County,CA,34.5,160749,160476,43.1,152543,47.1,37814,69.7,97.3,188529,40.4,188021,50.5,177591,54.8,42697,78.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/17/21,6095,28,Solano County,CA,48,214836,214315,56.1,202326,57.9,53620,73.3,97.3,265712,59.4,264759,69.3,249255,71.4,64922,88.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/17/21,6063,28,Plumas County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
7/16/21,6065,28,Riverside County,CA,40.7,1004805,1003086,48.4,949335,51.1,262877,71.8,97.3,1161605,47,1158775,55.9,1091298,58.8,305301,83.4,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
7/16/21,6085,28,Santa Clara County,CA,67.6,1303040,1298358,78.5,1203008,79.6,225658,84.1,97.3,1439293,74.7,1432886,86.6,1330362,88,255511,95.3,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/16/21,6107,28,Tulare County,CA,34.4,160363,160090,43,152249,47,37783,69.6,97.3,188127,40.4,187619,50.4,177256,54.7,42651,78.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/16/21,6071,28,San Bernardino County,CA,38.9,848732,847182,46.9,800856,49.7,183971,70.6,97.3,985000,45.2,982419,54.4,924881,57.4,212728,81.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
7/16/21,6061,28,Placer County,CA,50.5,201071,200616,58.6,189062,60.9,62788,79.1,97.3,223181,56,222524,65,209370,67.5,70554,88.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
7/16/21,6001,28,Alameda County,CA,63.4,1059061,1055365,73.1,986364,74.1,199764,83.7,97.3,1183284,70.8,1177927,81.6,1098871,82.5,222811,93.3,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/16/21,6099,28,Stanislaus County,CA,34.7,191241,190919,42.1,182030,45.3,48251,65.3,97.3,294965,53.6,294256,65,279318,69.4,75645,99.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/16/21,6063,28,Plumas County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
7/16/21,6035,28,Lassen County,CA,26.4,8076,8074,29.9,7944,31.4,3170,66.9,97.3,8891,29.1,8886,32.9,8711,34.4,3468,73.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/16/21,6025,28,Imperial County,CA,54.4,98495,98184,67.1,90132,69.5,18012,74.6,97.3,122725,67.7,122176,83.5,111075,85.7,21661,89.7,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/16/21,6055,28,Napa County,CA,60.5,83348,83111,69,77960,70.9,22262,82,97.3,95626,69.4,95262,79.1,89075,81,24891,91.7,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/16/21,6103,28,Tehama County,CA,28.1,18262,18245,33.2,17704,35.7,6900,54,97.3,21160,32.5,21134,38.4,20479,41.3,7853,61.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
7/16/21,6019,28,Fresno County,CA,41.5,414699,413963,51.1,391914,54.6,97561,77.8,97.3,488350,48.9,487078,60.1,459831,64.1,116360,92.8,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/16/21,6053,28,Monterey County,CA,50.3,218463,217980,60.7,204606,63.7,45293,74.6,97.3,256830,59.2,256043,71.3,239627,74.6,53266,87.7,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/16/21,6005,28,Amador County,CA,38.5,15319,15302,42.7,14969,44.4,7194,65.7,97.3,22053,55.5,22021,61.5,21401,63.4,10050,91.8,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/16/21,6101,28,Sutter County,CA,40.3,39126,39069,48.4,37395,51.9,10970,72.7,97.3,46069,47.5,45982,57,43780,60.8,12944,85.8,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
7/16/21,6031,28,Kings County,CA,29,44341,44261,35.5,41979,37.6,10188,63.6,97.3,54768,35.8,54644,43.8,51811,46.4,12004,74.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
7/16/21,6069,28,San Benito County,CA,45.1,28335,28264,53.9,26263,56.1,5701,69.1,97.3,32805,52.2,32704,62.3,30358,64.8,6626,80.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/16/21,6047,28,Merced County,CA,30.5,84595,84447,37.6,80905,41.2,20429,64.6,97.3,116216,41.9,115895,51.7,109388,55.7,26739,84.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/16/21,6033,28,Lake County,CA,42.7,27468,27442,49.7,26763,52.7,10412,70.1,97.3,31081,48.3,31037,56.2,30136,59.4,11559,77.8,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
7/16/21,6017,28,El Dorado County,CA,48.7,93935,93750,55.4,89078,57.6,31490,74.4,97.3,103848,53.9,103579,61.2,98147,63.4,34742,82.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
7/16/21,6037,28,Los Angeles County,CA,52.1,5230280,5218779,60.5,4927288,62.4,1028742,72.8,97.3,6028309,60,6010457,69.7,5657599,71.7,1194965,84.5,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/16/21,6083,28,Santa Barbara County,CA,52.8,235969,235443,61.9,222801,64,54612,77.9,97.3,270652,60.6,269870,71,254921,73.3,64904,92.6,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/16/21,6089,28,Shasta County,CA,34.7,62456,62389,40.5,60492,42.8,24401,64.1,97.3,75492,41.9,75390,48.9,73043,51.7,30135,79.2,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
7/16/21,6051,28,Mono County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,,,,
7/16/21,6029,28,Kern County,CA,34.2,307895,307392,42.3,290346,45.3,69241,68.5,97.3,362875,40.3,361935,49.7,340219,53.1,80436,79.5,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/16/21,6115,28,Yuba County,CA,32.7,25759,25715,40.3,24625,43.1,6807,66.3,97.3,31497,40,31428,49.2,30017,52.6,8128,79.1,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
7/16/21,6039,28,Madera County,CA,36.6,57521,57443,44.7,54526,47.8,16154,71.6,97.3,68790,43.7,68656,53.4,64897,56.8,19618,86.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
7/16/21,6013,28,Contra Costa County,CA,62.5,720554,718240,72.7,667102,74.5,163150,86.9,97.3,775166,67.2,771935,78.1,715668,80,177151,94.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/16/21,6023,28,Humboldt County,CA,49.7,67347,67190,56.6,64026,58.2,19282,76.5,97.3,75493,55.7,75259,63.5,71468,65,21770,86.4,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
7/16/21,6095,28,Solano County,CA,47.9,214404,213883,56,201971,57.8,53575,73.2,97.3,265219,59.2,264267,69.1,248825,71.3,64848,88.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/16/21,6077,28,San Joaquin County,CA,38.2,291135,290640,46.2,276409,49.6,74448,74.6,97.3,410651,53.9,409495,65.1,385349,69.1,98862,99.1,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
7/16/21,6091,28,Sierra County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,,,,
7/16/21,6097,28,Sonoma County,CA,60.3,297979,297199,68.6,280881,70.4,82460,80.6,97.3,336669,68.1,335538,77.4,316229,79.3,93430,91.3,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
7/16/21,6021,28,Glenn County,CA,38.1,10823,10815,46.2,10365,49.8,3431,76.7,97.3,12335,43.4,12310,52.6,11768,56.5,3881,86.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
7/16/21,6105,28,Trinity County,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
7/16/21,6011,28,Colusa County,CA,40.6,8748,8741,49.2,8448,53.8,2268,70.6,97.3,10322,47.9,10303,58,9910,63.1,2655,82.6,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
7/16/21,6079,28,San Luis Obispo County,CA,45.8,129747,129536,51.6,123950,53.1,40724,69,97.3,150550,53.2,150146,59.9,142937,61.2,47040,79.7,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
7/16/21,6009,28,Calaveras County,CA,38.4,17650,17629,43.1,17238,45.3,8343,64.8,97.3,24413,53.2,24375,59.6,23750,62.4,10655,82.8,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
