date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
6/25/21,Colusa,County,22593,1,1962,0,16,26,19777,0,1830,0,1972,0,15,39
6/24/20,Inyo,County,18453,0,29,0,1,37,1317,0,31,2,28,0,1,39
6/29/20,Inyo,County,18453,0,33,0,1,83,1535,0,35,0,29,0,1,39
7/13/20,Inyo,County,18453,2,41,0,1,55,2110,1,41,0,35,0,1,39
7/16/20,Inyo,County,18453,0,42,0,1,25,2204,0,41,2,38,0,1,39
8/10/20,Inyo,County,18453,5,122,1,5,62,3291,1,124,11,97,0,1,39
9/6/20,Del Norte,County,27558,0,122,0,1,18,11569,0,136,0,109,0,2,39
10/16/20,Inyo,County,18453,0,224,0,13,35,5540,0,198,2,212,0,14,39
10/17/20,Inyo,County,18453,4,228,0,13,24,5564,6,204,0,212,0,14,39
10/18/20,Inyo,County,18453,5,233,0,13,5,5569,1,205,3,215,0,14,39
10/23/20,Inyo,County,18453,3,244,0,13,63,5851,3,216,6,226,0,14,39
11/19/20,Inyo,County,18453,2,289,0,14,59,7297,1,261,0,262,0,15,39
2/6/21,Sierra,County,3115,0,47,0,0,1,2040,0,47,1,43,0,0,39
9/8/20,Siskiyou,County,43956,1,145,0,0,121,10039,3,182,3,136,0,0,39
1/5/21,Inyo,County,18453,27,817,0,24,220,11054,23,621,4,627,0,20,39
2/10/21,Inyo,County,18453,8,1193,0,32,64,14271,7,962,1,1138,0,30,39
3/9/21,Inyo,County,18453,2,1344,0,34,138,16213,1,1127,4,1324,0,35,39
4/4/21,Inyo,County,18453,1,1380,0,35,8,17699,0,1170,1,1377,0,36,39
4/15/21,Inyo,County,18453,0,1390,0,35,43,18201,0,1186,1,1393,0,36,39
12/2/20,Trinity,County,13354,7,210,0,1,143,5117,12,194,0,165,0,0,39
5/10/20,Kern,County,927251,36,1623,2,21,207,13217,24,1042,38,1300,1,16,390
8/6/20,Placer,County,400434,42,2567,0,20,856,59267,37,2686,56,2045,2,20,390
6/30/21,Butte,County,217769,10,12735,0,201,358,240206,11,13310,7,12676,0,201,390
10/2/20,Shasta,County,177925,51,1452,1,29,528,50772,38,1361,55,1046,0,18,390
10/21/20,San Luis Obispo,County,278862,18,4192,0,31,1355,149184,15,4587,12,4055,0,31,390
6/26/20,El Dorado,County,193098,8,248,0,0,249,14442,4,224,9,159,0,0,390
5/15/20,San Joaquin,County,782545,15,765,0,32,447,15953,19,878,13,656,1,32,390
6/21/21,Monterey,County,448732,9,43171,0,515,1145,648152,6,48581,1,43157,0,427,390
6/24/21,Napa,County,139652,9,10028,0,80,432,288755,0,10749,4,10036,0,80,390
8/6/20,Los Angeles,County,10257557,1917,214420,38,5202,47749,3366167,2838,266426,3017,201372,42,4874,39013
5/13/20,California,State,40129160,2270,91967,75,3381,57170,1305993,2928,99486,7183,73164,270,2926,39033
7/8/21,Sacramento,County,1567975,171,109763,0,1688,4311,2136742,205,124103,137,109091,0,1682,3904
6/28/20,Los Angeles,County,10257557,1740,115035,42,3617,10985,1692111,1159,136405,2662,98003,25,3316,39044
7/7/20,Alameda,County,1685886,239,8629,3,148,5492,193972,334,9617,127,7097,0,141,3906
5/6/21,Santa Cruz,County,273999,6,16058,0,205,1524,413891,10,16750,37,16050,-1,206,3906
6/15/21,Alameda,County,1685886,51,88889,0,1253,6234,2864027,73,104130,42,89008,-2,1262,3907
7/19/20,San Francisco,County,892280,102,6167,0,62,1940,242908,105,8024,43,5094,0,52,3907
7/28/20,San Diego,County,3370418,373,31588,4,583,6098,448363,307,26256,498,28007,14,547,3909
6/29/21,Yolo,County,223612,9,14210,0,213,1463,541114,17,14357,-28,14171,0,213,391
12/17/20,Sutter,County,105747,80,5763,1,44,539,54775,88,6292,86,5309,0,39,391
5/21/21,Del Norte,County,27558,0,1386,0,7,113,91442,1,1535,3,1376,0,8,391
10/30/20,El Dorado,County,193098,22,1489,0,4,506,59047,15,1340,16,1386,0,4,391
5/19/20,Fresno,County,1032227,70,2274,3,34,947,18101,82,1622,44,1288,1,15,391
5/21/20,Solano,County,444255,5,525,1,18,549,14166,12,532,6,424,0,4,391
7/1/20,Merced,County,287420,137,1981,0,12,642,19999,96,1678,82,1052,0,10,391
10/22/20,Merced,County,287420,24,9491,0,148,891,101325,20,9762,4,9323,0,149,391
11/28/20,Humboldt,County,134098,19,975,0,9,103,58464,9,935,49,844,0,9,391
6/4/21,Humboldt,County,134098,8,4353,1,45,396,148923,26,4773,13,4327,0,42,391
7/6/20,Butte,County,217769,35,418,1,4,404,14829,35,338,9,257,0,2,391
9/17/20,Imperial,County,191649,23,11693,0,330,480,82430,25,13273,35,10436,4,281,391
1/4/21,Butte,County,217769,190,8738,1,136,1520,140644,206,8571,56,7893,0,105,391
2/14/21,San Joaquin,County,782545,68,65430,5,1244,692,714137,48,74337,138,64243,2,979,3911
8/20/20,Alameda,County,1685886,159,17694,4,252,5340,395546,192,20704,300,16174,3,229,3911
3/5/21,Yolo,County,223612,20,13012,2,199,3604,268093,34,12983,25,12920,-1,188,3912
8/21/20,Alameda,County,1685886,158,17852,3,255,4926,400472,245,20949,239,16413,3,232,3912
4/11/21,Fresno,County,1032227,33,99782,2,1668,943,1128727,39,116895,95,100230,0,1633,3915
5/27/21,Ventura,County,852747,23,81046,3,1031,3364,1475306,30,98352,21,80965,0,1023,3916
7/5/21,Placer,County,400434,35,23990,0,303,942,460140,23,25107,103,23867,3,302,3916
5/27/21,Yolo,County,223612,2,14027,1,211,2877,489131,7,14158,11,14036,0,213,3916
6/14/20,Riverside,County,2468145,280,14046,9,413,1463,183835,168,14836,287,11218,0,364,3916
6/12/20,Orange,County,3228519,308,11955,9,313,4750,174208,354,12568,136,8440,15,203,3916
2/18/21,Los Angeles,County,10257557,1062,1162322,99,22380,70800,15774949,1928,1478290,2144,1141930,145,19358,39162
7/3/20,Los Angeles,County,10257557,2018,130099,33,3800,19792,1887579,1933,154369,92,107236,3,3461,39173
6/16/20,Orange,County,3228519,564,13491,5,337,6728,190627,667,14074,219,9163,11,223,3918
7/2/20,Los Angeles,County,10257557,3205,128081,44,3767,47938,1867787,4169,152436,1819,107144,50,3458,39193
9/28/20,Yolo,County,223612,14,2856,0,56,692,62471,9,3212,13,2809,0,55,392
6/26/21,Del Norte,County,27558,0,1438,0,7,41,99362,0,1629,6,1432,0,8,392
9/23/20,Lassen,County,30065,1,744,0,0,750,28890,2,955,0,736,0,0,392
11/5/20,El Dorado,County,193098,15,1588,0,4,590,62089,18,1427,18,1466,0,4,392
4/7/21,El Dorado,County,193098,29,9559,0,108,554,160782,26,9456,11,9500,0,106,392
12/26/20,Shasta,County,177925,73,8117,1,96,223,111031,37,6014,29,7641,0,65,392
10/15/20,Merced,County,287420,24,9328,1,147,714,96810,9,9645,12,9213,0,147,392
4/2/21,Humboldt,County,134098,4,3473,0,35,401,123685,6,3650,1,3465,0,35,392
8/19/20,Imperial,County,191649,34,11081,2,309,933,70108,60,12368,73,9041,3,192,392
2/6/21,San Benito,County,64022,11,5567,0,53,55,61583,3,6241,14,5516,1,52,392
3/13/21,Nevada,County,98710,10,4152,0,70,158,86923,5,4064,10,4111,0,66,392
8/16/20,Los Angeles,County,10257557,753,228761,39,5579,10445,3697548,731,287507,1193,222236,11,5263,39218
2/5/21,Kern,County,927251,271,89980,6,1101,3201,772823,344,101072,314,87470,8,906,3924
3/26/21,San Joaquin,County,782545,96,69304,0,1349,2553,835958,130,78970,160,68249,6,1202,3924
12/7/20,San Mateo,County,778001,503,18279,1,193,8209,588898,536,22959,174,16029,0,175,3924
7/8/20,San Francisco,County,892280,92,4880,0,55,5038,196068,183,6059,48,4093,0,50,3925
10/19/20,Sacramento,County,1567975,154,25052,4,514,6100,520694,152,27775,117,24542,1,483,3925
4/11/21,San Joaquin,County,782545,36,70509,1,1363,1197,882735,38,80353,87,69939,0,1288,3926
4/27/21,Riverside,County,2468145,61,289425,2,4462,8715,2838718,99,343105,96,286820,4,4405,3926
12/9/20,San Mateo,County,778001,398,19116,0,193,8495,605615,488,23946,117,16422,0,175,3928
6/17/21,Contra Costa,County,1160099,52,70464,0,821,3346,1698881,63,77666,54,70190,0,810,3929
8/8/20,Yolo,County,223612,25,2072,1,45,197,40909,8,2230,36,1725,7,44,393
6/12/20,Placer,County,400434,18,473,0,9,596,20038,16,538,12,333,0,9,393
9/9/20,Placer,County,400434,14,3390,1,39,810,82284,23,3635,17,3222,0,36,393
7/7/21,Santa Cruz,County,273999,4,16309,0,207,765,466521,10,17086,5,16279,0,207,393
7/14/20,Santa Cruz,County,273999,39,847,0,3,880,31811,35,737,65,639,0,3,393
11/16/20,Shasta,County,177925,174,4419,0,46,1596,80488,121,3320,-6,3284,0,37,393
5/21/21,Sutter,County,105747,4,9436,0,113,204,102931,6,10442,3,9470,0,113,393
6/15/21,Shasta,County,177925,10,12515,0,202,605,215195,12,9845,22,12583,0,201,393
11/1/20,Mendocino,County,88439,8,1070,0,20,145,39231,6,1192,8,1074,0,21,393
4/22/21,Humboldt,County,134098,20,3768,0,37,475,132044,38,3950,38,3680,0,35,393
6/11/21,Humboldt,County,134098,8,4400,0,46,354,151281,6,4850,5,4389,0,42,393
12/27/20,Imperial,County,191649,90,22793,8,491,787,175977,65,24870,200,21934,0,405,393
1/7/21,Imperial,County,191649,250,24747,9,563,1458,189722,264,26974,208,23608,0,431,393
5/31/20,Napa,County,139652,2,145,0,3,27,10695,0,128,1,114,0,3,393
4/12/21,Napa,County,139652,11,9642,0,75,973,249348,8,10336,11,9603,0,80,393
7/28/20,San Bernardino,County,2217398,591,38786,11,673,7121,359004,822,44767,565,30493,11,412,3930
1/1/21,Kern,County,927251,464,70546,17,728,831,620251,234,78167,667,65571,0,609,3931
12/30/20,San Mateo,County,778001,540,27030,1,249,6640,751475,636,32985,377,24150,1,190,3931
12/10/20,Contra Costa,County,1160099,704,31780,7,310,8210,716823,701,33882,105,28413,3,276,3934
7/7/20,San Bernardino,County,2217398,855,24835,6,397,6776,243865,1111,27463,658,16004,5,277,3934
7/7/21,Alameda,County,1685886,164,90644,0,1256,6044,2969853,205,105989,77,89995,0,1253,3935
8/7/20,Riverside,County,2468145,395,47964,12,939,4916,473894,516,52748,633,40902,29,810,3935
8/6/20,Santa Clara,County,1967585,235,14153,0,222,8388,480573,276,16415,206,11280,2,178,3938
2/16/21,Alameda,County,1685886,201,79454,4,1095,16344,1895545,365,91979,109,78756,1,997,3939
6/24/20,Yolo,County,223612,26,570,0,24,465,16201,31,722,26,376,0,24,394
1/17/21,Shasta,County,177925,33,9890,3,147,185,125856,11,7138,41,9588,0,92,394
4/20/21,Butte,County,217769,19,11916,0,194,549,208275,19,12338,18,11619,0,196,394
6/27/20,Shasta,County,177925,6,190,0,5,129,13921,10,205,1,87,0,5,394
11/25/20,Madera,County,160089,83,6543,0,113,854,97534,91,7219,108,5989,0,57,394
12/6/20,Lake,County,64871,24,1249,0,24,166,32088,20,1412,6,1075,0,20,394
12/16/20,Humboldt,County,134098,20,1454,1,15,786,69469,28,1409,32,1308,0,12,394
7/25/20,Butte,County,217769,12,1014,0,6,157,22307,10,764,59,810,0,5,394
9/23/20,Imperial,County,191649,29,11827,0,332,1364,85487,33,13451,58,10587,0,284,394
6/12/20,Napa,County,139652,9,219,0,3,499,15794,6,230,0,162,0,3,394
7/1/20,Napa,County,139652,25,509,0,4,669,24247,28,511,5,347,0,4,394
5/26/21,Napa,County,139652,2,9908,0,78,585,277510,6,10645,6,9932,0,82,394
11/30/20,Sacramento,County,1567975,1074,41503,7,682,10809,755970,1157,44204,419,37834,1,586,3940
6/27/21,Riverside,County,2468145,54,292700,0,4509,2159,3148530,63,347372,161,292641,2,4507,3940
11/1/20,Contra Costa,County,1160099,106,19822,1,262,1874,492597,64,21344,85,19246,1,250,3940
8/7/20,Unknown,County,,0,1,0,0,0,5,0,1,0,2,0,0,3941
11/12/20,Riverside,County,2468145,902,77357,4,1408,10645,968114,1113,86051,428,73381,1,1362,3941
4/24/21,Ventura,County,852747,19,80332,1,1020,1599,1352426,26,97328,2,80097,3,999,3941
4/7/21,Contra Costa,County,1160099,77,66394,0,788,5369,1405846,97,72819,44,65619,1,775,3942
6/4/20,Santa Clara,County,1967585,38,3370,1,152,3299,107638,41,4598,35,2871,0,144,3942
6/22/21,Santa Clara,County,1967585,31,118782,0,2086,9046,4380789,44,136385,2,120194,2,2095,3942
8/11/20,San Diego,County,3370418,266,35427,6,644,6453,518764,255,29456,182,33159,8,602,3942
2/23/21,Contra Costa,County,1160099,135,62807,4,740,6676,1189758,172,68630,135,61613,0,661,3946
8/31/20,Los Angeles,County,10257557,1151,246122,31,6077,39022,4188654,1877,313495,1018,241793,15,5787,39473
6/4/21,Ventura,County,852747,12,81148,0,1031,2914,1495519,23,98512,26,81104,0,1023,3949
5/12/20,Kern,County,927251,52,1724,2,23,882,14869,40,1129,32,1363,1,18,395
6/21/21,Yolo,County,223612,7,14141,0,213,1611,532407,2,14285,5,14165,0,212,395
8/12/20,Out of state,County,,,,,,650,39316,16,2063,,,,,395
10/27/20,Yolo,County,223612,20,3318,0,63,725,80218,20,3653,10,3216,0,58,395
6/30/20,Kings,County,156444,64,2783,1,33,1062,26285,64,3055,35,2315,10,30,395
7/11/20,Kings,County,156444,35,3379,1,40,480,32469,48,3808,46,2753,0,33,395
7/10/20,Santa Cruz,County,273999,27,708,0,3,933,29312,35,640,14,540,0,3,395
5/12/20,San Mateo,County,778001,26,1813,1,72,952,27893,47,2457,34,1533,0,66,395
9/17/20,Madera,County,160089,23,4396,0,91,732,54365,32,4730,14,4152,0,45,395
8/2/20,El Dorado,County,193098,3,808,0,1,104,26885,3,707,6,643,0,1,395
7/2/20,Santa Cruz,County,273999,21,528,0,3,702,24224,22,488,16,414,0,2,395
7/29/20,Mendocino,County,88439,11,302,2,8,375,16463,14,320,6,228,0,0,395
8/16/20,Humboldt,County,134098,1,346,0,4,42,22516,0,328,0,301,0,4,395
10/25/20,Humboldt,County,134098,2,567,1,9,39,43711,0,576,1,554,0,7,395
8/5/20,Butte,County,217769,24,1307,0,14,712,26695,23,989,27,1038,3,13,395
5/19/20,Napa,County,139652,4,109,0,3,479,6722,6,101,1,93,0,3,395
7/12/20,Napa,County,139652,12,705,0,4,97,29541,12,726,10,519,0,4,395
3/18/21,Kern,County,927251,56,94436,2,1265,3218,902912,70,106649,66,93458,9,1158,3950
6/20/21,Los Angeles,County,10257557,187,1206245,1,24525,13063,22639113,163,1546987,272,1205874,2,24456,39503
11/22/20,Out of state,County,,,,,,862,121970,37,4525,,,,,3952
7/29/20,Sacramento,County,1567975,251,12498,7,161,3502,225399,294,13555,109,9538,5,122,3952
12/20/20,California,State,40129160,20684,2066966,444,26917,145830,31551451,19789,2353510,37892,1892348,144,22715,395234
7/14/20,Alameda,County,1685886,309,10316,3,162,6200,229037,399,11710,273,8388,3,151,3953
9/3/20,Fresno,County,1032227,146,28295,2,379,2640,253664,176,30486,193,25978,21,313,3953
6/2/20,Orange,County,3228519,196,9587,9,241,5523,130065,291,9753,150,6790,7,142,3953
3/12/21,Yolo,County,223612,18,13124,0,200,3155,288309,21,13098,20,13061,-1,189,3954
12/9/20,Fresno,County,1032227,1255,52611,7,645,8706,570880,1457,59058,380,41954,4,533,3954
10/15/20,San Bernardino,County,2217398,325,60600,2,1198,6840,733901,403,72974,294,58068,4,1067,3955
5/17/20,San Diego,County,3370418,86,6809,4,234,1156,83181,47,6573,174,5838,0,209,3956
12/28/20,Contra Costa,County,1160099,916,41423,5,422,9407,833338,951,44150,444,38872,0,324,3957
1/12/21,Fresno,County,1032227,875,82752,16,1165,8071,774998,1249,93835,1070,77651,21,796,3957
6/23/20,Alameda,County,1685886,151,6126,2,133,4756,138670,181,6677,215,5159,0,121,3957
8/13/20,Alameda,County,1685886,211,16393,0,229,5348,363756,275,19093,171,14385,3,218,3957
2/2/21,Contra Costa,County,1160099,245,59335,5,671,8076,1074882,315,64249,227,57551,5,536,3958
6/15/20,San Bernardino,County,2217398,540,10492,3,266,4123,134838,450,11705,174,7189,0,224,3958
3/21/21,Los Angeles,County,10257557,292,1180882,21,23862,15882,17326691,379,1509458,394,1175684,24,22834,39590
6/16/21,Unknown,County,,0,10,0,0,10,322,0,12,1,34,0,0,-396
9/15/20,Santa Barbara,County,456373,25,9232,1,115,1397,145076,29,10153,32,8724,0,104,396
10/5/20,Yolo,County,223612,11,2940,0,58,803,66462,15,3311,14,2889,0,56,396
6/17/20,Placer,County,400434,30,566,0,9,649,22503,38,631,35,427,0,9,396
1/29/21,Sutter,County,105747,48,8335,0,92,340,72013,59,9198,45,8181,2,87,396
6/12/21,Del Norte,County,27558,0,1413,0,7,128,96193,0,1584,3,1412,0,8,396
9/22/20,Lassen,County,30065,2,743,0,0,137,28140,3,953,1,736,0,0,396
1/27/21,Madera,County,160089,57,14610,2,189,750,170388,74,16267,64,14194,0,86,396
5/19/20,San Joaquin,County,782545,12,821,0,33,835,17976,20,932,8,705,0,33,396
7/13/20,Napa,County,139652,32,737,1,5,851,30392,31,757,15,534,0,4,396
2/8/21,Butte,County,217769,33,10935,0,173,917,169804,43,11191,11,10524,0,152,396
5/7/21,San Joaquin,County,782545,56,72215,2,1393,2736,971335,57,82455,75,71804,1,1351,3960
9/29/20,Santa Clara,County,1967585,116,22156,3,325,10768,857921,173,26238,53,21233,31,302,3961
7/27/20,Ventura,County,852747,206,8304,2,84,4172,152402,313,9445,154,6998,1,68,3963
5/2/21,Contra Costa,County,1160099,50,68238,0,805,1726,1523182,49,74953,64,67843,0,800,3964
2/8/21,San Francisco,County,892280,120,33029,4,458,8698,1521646,156,41880,70,32679,0,348,3964
12/6/20,Kern,County,927251,458,48123,5,508,3003,490038,456,53143,567,43899,2,486,3966
10/29/20,San Bernardino,County,2217398,460,66061,9,1255,7708,824761,548,79175,190,62968,-4,1150,3967
5/1/21,Fresno,County,1032227,46,100858,0,1686,1303,1194311,46,118282,63,101326,8,1678,3967
7/29/20,Alameda,County,1685886,224,13457,6,192,5864,295107,338,15525,302,11177,0,180,3968
6/9/21,Sacramento,County,1567975,60,106962,1,1667,5044,2022589,98,120927,70,106971,3,1657,3969
6/24/21,Butte,County,217769,6,12698,0,201,352,238286,6,13269,7,12673,0,198,397
9/5/20,Shasta,County,177925,3,656,0,14,62,38904,4,702,8,544,0,10,397
5/9/21,El Dorado,County,193098,14,10100,0,111,191,180628,20,10127,10,10089,0,113,397
8/7/20,Madera,County,160089,48,3190,3,57,827,33169,80,3249,5,2245,1,20,397
12/16/20,Amador,County,38531,113,2032,1,23,1273,51446,127,2300,24,1693,0,19,397
9/26/20,Humboldt,County,134098,1,507,1,7,53,35300,3,505,2,491,1,6,397
10/24/20,Humboldt,County,134098,2,565,0,8,44,43672,1,576,0,553,0,7,397
6/28/20,Butte,County,217769,8,254,0,2,75,12334,4,203,13,150,0,2,397
6/7/20,Monterey,County,448732,24,959,1,12,193,17749,13,789,53,732,0,10,397
10/2/20,Napa,County,139652,8,1795,0,12,502,67139,7,1879,8,1737,0,11,397
5/26/21,Ventura,County,852747,18,81023,1,1028,3744,1471942,22,98322,39,80944,1,1023,3971
4/16/21,Kern,County,927251,28,95582,1,1307,2207,991660,47,108106,77,95066,-1,1288,3971
6/30/20,San Bernardino,County,2217398,962,19867,8,338,7454,209707,1095,22003,732,12375,4,249,3971
9/21/20,San Francisco,County,892280,54,11122,0,118,5819,517860,72,16017,0,10743,0,95,3972
9/15/20,San Diego,County,3370418,310,44908,5,778,7701,704519,264,36137,294,43183,8,742,3972
4/14/21,Ventura,County,852747,31,80072,0,1012,5365,1313187,35,96924,37,79891,0,986,3974
1/11/21,Fresno,County,1032227,810,81877,13,1149,7372,766927,979,92586,960,76581,0,775,3974
7/21/20,San Bernardino,County,2217398,810,35224,16,566,7764,323480,1115,40394,1097,25323,5,343,3975
12/19/20,San Joaquin,County,782545,355,41390,15,708,1937,483469,387,47069,856,37340,27,586,3978
11/28/20,San Mateo,County,778001,203,15308,0,183,4196,530755,249,19914,168,14040,0,169,3979
1/30/21,Sutter,County,105747,19,8354,0,92,185,72198,17,9215,45,8226,0,87,398
8/26/20,Santa Cruz,County,273999,19,1857,0,7,604,56685,32,1652,18,1726,0,7,398
9/30/20,Shasta,County,177925,61,1344,0,27,724,49741,49,1268,33,976,0,17,398
7/10/20,Madera,County,160089,77,1582,0,10,627,17255,99,1371,64,914,0,4,398
6/6/21,Madera,County,160089,4,16567,0,240,239,269952,1,18665,4,16567,0,240,398
1/2/21,Sutter,County,105747,56,6848,0,64,263,61138,49,7558,68,6621,1,53,398
6/25/20,Merced,County,287420,86,1434,0,11,594,17059,81,1206,51,747,2,10,398
10/13/20,Imperial,County,191649,39,12456,0,341,711,96528,52,14176,38,11727,-1,327,398
11/7/20,Sacramento,County,1567975,290,29233,6,549,3158,611705,289,31792,284,27773,1,515,3980
9/1/20,Riverside,County,2468145,220,54202,7,1144,5430,569611,314,60483,277,52785,7,1027,3980
1/29/21,Stanislaus,County,562303,219,46752,3,820,2649,438592,277,52335,304,45466,2,642,3982
11/1/20,Sacramento,County,1567975,200,27173,1,536,2624,577569,121,29849,126,26442,1,508,3982
9/19/20,Contra Costa,County,1160099,85,16633,1,228,1550,341877,83,17894,116,15783,1,186,3982
12/15/20,San Mateo,County,778001,500,21491,8,215,9966,647764,586,26567,546,18907,0,178,3983
1/15/21,Kern,County,927251,664,82001,11,877,3916,689942,788,91490,803,77873,14,719,3984
6/17/20,San Bernardino,County,2217398,542,11539,3,269,4981,144830,625,12932,207,7670,0,225,3984
8/18/20,Alameda,County,1685886,189,17359,4,243,5919,385094,279,20296,173,15627,2,223,3985
5/5/21,Contra Costa,County,1160099,77,68458,1,806,5132,1542089,95,75246,66,67997,4,803,3987
8/10/20,Fresno,County,1032227,306,23991,13,261,3320,190790,339,24876,132,17978,0,183,3987
12/23/20,San Francisco,County,892280,268,22767,3,216,11536,1169021,340,29519,266,21498,0,174,3989
7/3/20,Yolo,County,223612,32,873,0,26,517,21285,38,1028,32,586,1,25,399
6/30/20,Out of state,County,,,,,,412,19447,25,1232,,,,,399
1/9/21,Yuba,County,79290,41,4515,1,27,200,44580,44,5054,70,4265,1,27,399
1/29/21,Del Norte,County,27558,1,869,0,2,53,52519,2,935,3,865,0,2,399
7/4/20,El Dorado,County,193098,12,351,0,0,59,16569,3,288,10,211,0,0,399
8/16/20,El Dorado,County,193098,5,933,0,2,109,30976,1,828,5,843,0,2,399
9/12/20,El Dorado,County,193098,3,1068,0,4,119,39064,0,966,10,1034,0,2,399
4/26/21,El Dorado,County,193098,16,9892,0,109,1112,173062,19,9845,12,9849,0,106,399
7/16/20,Butte,County,217769,42,785,0,4,477,19315,14,629,45,465,0,4,399
1/18/21,Imperial,County,191649,70,25804,5,626,1330,200951,84,28299,64,25317,1,452,399
3/30/21,Riverside,County,2468145,89,286684,2,4423,9363,2652735,129,339476,63,282930,21,4154,3990
8/14/20,Los Angeles,County,10257557,1411,226844,34,5503,36501,3663273,2282,284982,2586,219083,43,5222,39916
5/14/21,Yolo,County,223612,9,13930,0,210,2133,455618,13,14033,8,13922,0,210,3992
7/29/20,Fresno,County,1032227,333,21022,2,188,3990,159747,550,21219,379,14312,0,125,3993
7/23/20,Contra Costa,County,1160099,226,8935,4,117,3374,178491,227,9156,218,6619,0,98,3993
7/11/20,Ventura,County,852747,112,6065,2,63,1183,112372,103,6478,129,4545,1,49,3995
6/29/20,Alameda,County,1685886,259,7099,0,138,5374,162097,303,7839,68,5766,0,135,3995
4/13/21,San Mateo,County,778001,42,41374,0,522,9587,1442144,109,51473,35,40955,0,353,3995
9/13/20,Los Angeles,County,10257557,558,256990,19,6413,9275,4569401,370,328613,794,253950,10,6203,39954
7/6/20,Alameda,County,1685886,251,8390,0,145,5588,188480,305,9283,109,6970,0,141,3998
5/12/21,Contra Costa,County,1160099,58,68839,0,808,4627,1570467,91,75779,56,68462,-1,805,3999
11/9/20,Sacramento,County,1567975,560,30044,3,556,8373,623483,574,32582,141,28200,1,516,3999
5/26/21,Alpine,County,1117,0,88,0,0,1,1999,0,37,0,88,0,0,4
6/13/21,Alpine,County,1117,0,88,0,0,0,2020,0,37,0,88,0,0,4
6/26/21,Alpine,County,1117,0,89,0,0,1,2034,0,37,0,89,0,0,4
7/3/20,Sierra,County,3115,0,1,0,0,1,265,0,0,0,1,0,0,4
7/18/21,Alpine,County,1117,0,89,0,0,,2045,,37,0,89,0,0,4
2/23/21,Sierra,County,3115,0,49,0,0,7,2176,0,50,0,47,0,0,4
5/19/20,Plumas,County,18997,0,4,0,0,9,580,0,4,0,5,0,0,4
5/21/20,Sierra,County,3115,0,1,0,0,0,34,0,0,0,0,0,0,4
6/16/20,Sierra,County,3115,0,1,0,0,7,201,0,0,0,1,0,0,4
